pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
296,Q160,940976,2016-10-17T08:47:22Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xd7\x9c\xd7\x95\xd7\x95\xd7\x99\xd7\x99\xd7\xaa\xd7\xa0\xd7\x90\xd7\x99\xd7\x9d, #quickstatements'",add,reference,390374188
296,Q160,940976,2016-10-17T08:47:33Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Kitovi, #quickstatements'",create,claim,390374225
296,Q160,940976,2016-10-17T08:47:44Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Kitovi, #quickstatements'",add,reference,390374262
296,Q160,940976,2016-10-17T08:47:55Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Cetek, #quickstatements'",create,claim,390374299
296,Q160,940976,2016-10-17T08:48:06Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Cetek, #quickstatements'",add,reference,390374338
296,Q160,940976,2016-10-17T08:48:18Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Cetacei, #quickstatements'",create,claim,390374364
296,Q160,940976,2016-10-17T08:48:29Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Cetacei, #quickstatements'",add,reference,390374385
296,Q160,940976,2016-10-17T08:48:40Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xe3\x82\xaf\xe3\x82\xb8\xe3\x83\xa9\xe7\x9b\xae, #quickstatements'",create,claim,390374419
296,Q160,940976,2016-10-17T08:48:51Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xe3\x82\xaf\xe3\x82\xb8\xe3\x83\xa9\xe7\x9b\xae, #quickstatements'",add,reference,390374462
296,Q160,940976,2016-10-17T08:49:02Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xe1\x83\x95\xe1\x83\x94\xe1\x83\xa8\xe1\x83\x90\xe1\x83\x9e\xe1\x83\x98\xe1\x83\xa1\xe1\x83\x9c\xe1\x83\x90\xe1\x83\x98\xe1\x83\xa0\xe1\x83\x9c\xe1\x83\x98, #quickstatements'",create,claim,390374496
296,Q160,940976,2016-10-17T08:49:13Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xe1\x83\x95\xe1\x83\x94\xe1\x83\xa8\xe1\x83\x90\xe1\x83\x9e\xe1\x83\x98\xe1\x83\xa1\xe1\x83\x9c\xe1\x83\x90\xe1\x83\x98\xe1\x83\xa0\xe1\x83\x9c\xe1\x83\x98, #quickstatements'",add,reference,390374531
296,Q160,940976,2016-10-17T08:49:25Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xea\xb3\xa0\xeb\x9e\x98, #quickstatements'",create,claim,390374574
296,Q160,940976,2016-10-17T08:49:37Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xea\xb3\xa0\xeb\x9e\x98, #quickstatements'",add,reference,390374609
296,Q160,940976,2016-10-17T08:50:01Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Walv\xc3\xa8sachtege, #quickstatements'",add,reference,390374676
296,Q160,940976,2016-10-17T08:50:12Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Ikan paus, #quickstatements'",create,claim,390374706
296,Q160,940976,2016-10-17T08:50:24Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Ikan paus, #quickstatements'",add,reference,390374734
296,Q160,940976,2016-10-17T08:50:34Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Walvisachtigen, #quickstatements'",create,claim,390374759
296,Q160,940976,2016-10-17T08:50:46Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Walvisachtigen, #quickstatements'",add,reference,390374783
296,Q160,940976,2016-10-17T08:50:57Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Kvalar, #quickstatements'",create,claim,390374806
296,Q160,940976,2016-10-17T08:51:08Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Kvalar, #quickstatements'",add,reference,390374842
296,Q160,940976,2016-10-17T08:51:20Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Hvaler, #quickstatements'",create,claim,390374863
296,Q160,940976,2016-10-17T08:51:32Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Hvaler, #quickstatements'",add,reference,390374889
296,Q160,940976,2016-10-17T08:51:44Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Walenie, #quickstatements'",create,claim,390374909
296,Q160,940976,2016-10-17T08:51:56Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Walenie, #quickstatements'",add,reference,390374939
296,Q160,940976,2016-10-17T08:52:06Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Cet\xc3\xa1ceo, #quickstatements'",create,claim,390374974
296,Q160,940976,2016-10-17T08:52:18Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Cet\xc3\xa1ceo, #quickstatements'",add,reference,390375004
296,Q160,940976,2016-10-17T08:52:30Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xd0\x9a\xd0\xb8\xd1\x82\xd0\xbe\xd0\xbe\xd0\xb1\xd1\x80\xd0\xb0\xd0\xb7\xd0\xbd\xd1\x8b\xd0\xb5, #quickstatements'",create,claim,390375033
296,Q160,940976,2016-10-17T08:52:42Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xd0\x9a\xd0\xb8\xd1\x82\xd0\xbe\xd0\xbe\xd0\xb1\xd1\x80\xd0\xb0\xd0\xb7\xd0\xbd\xd1\x8b\xd0\xb5, #quickstatements'",add,reference,390375071
296,Q160,940976,2016-10-17T08:52:54Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xd0\x9f\xd0\xbb\xd0\xb0\xd0\xb2\xd0\xb8 \xd0\xba\xd0\xb8\xd1\x82, #quickstatements'",create,claim,390375117
296,Q160,940976,2016-10-17T08:53:05Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xd0\x9f\xd0\xbb\xd0\xb0\xd0\xb2\xd0\xb8 \xd0\xba\xd0\xb8\xd1\x82, #quickstatements'",add,reference,390375161
296,Q160,940976,2016-10-17T08:53:16Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Valar, #quickstatements'",create,claim,390375201
296,Q160,940976,2016-10-17T08:53:27Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Valar, #quickstatements'",add,reference,390375226
296,Q160,940976,2016-10-17T08:53:39Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xe0\xb8\xad\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x94\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\xa7\xe0\xb8\xb2\xe0\xb8\xac\xe0\xb9\x81\xe0\xb8\xa5\xe0\xb8\xb0\xe0\xb9\x82\xe0\xb8\xa5\xe0\xb8\xa1\xe0\xb8\xb2, #quickstatements'",create,claim,390375250
296,Q160,940976,2016-10-17T08:53:51Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xe0\xb8\xad\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x94\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\xa7\xe0\xb8\xb2\xe0\xb8\xac\xe0\xb9\x81\xe0\xb8\xa5\xe0\xb8\xb0\xe0\xb9\x82\xe0\xb8\xa5\xe0\xb8\xa1\xe0\xb8\xb2, #quickstatements'",add,reference,390375281
296,Q160,940976,2016-10-17T08:54:02Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: Balinalar, #quickstatements'",create,claim,390375320
296,Q160,940976,2016-10-17T08:54:14Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: Balinalar, #quickstatements'",add,reference,390375345
296,Q160,940976,2016-10-17T08:54:25Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xd0\x9a\xd0\xb8\xd1\x82\xd0\xbe\xd0\xbf\xd0\xbe\xd0\xb4\xd1\x96\xd0\xb1\xd0\xbd\xd1\x96, #quickstatements'",create,claim,390375368
296,Q160,940976,2016-10-17T08:54:37Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xd0\x9a\xd0\xb8\xd1\x82\xd0\xbe\xd0\xbf\xd0\xbe\xd0\xb4\xd1\x96\xd0\xb1\xd0\xbd\xd1\x96, #quickstatements'",add,reference,390375387
296,Q160,940976,2016-10-17T08:54:47Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1843]]: \xe9\xaf\xa8\xe7\x9b\xae, #quickstatements'",create,claim,390375411
296,Q160,940976,2016-10-17T08:54:59Z,"b'/* wbsetreference-add:2| */ [[Property:P1843]]: \xe9\xaf\xa8\xe7\x9b\xae, #quickstatements'",add,reference,390375427
296,Q160,140483,2016-11-02T17:20:40Z,b'/* clientsitelink-update:0|zhwiki|zhwiki:\xe9\xaf\xa8\xe7\x9b\xae|zhwiki:\xe9\xaf\xa8\xe8\xb1\x9a\xe9\xa1\x9e */',update,sitelink,390375446
296,Q160,129033,2016-11-07T15:57:36Z,b'/* wbsetdescription-add:1|gl */ Orde de mam\xc3\xadferos',add,description,400050761
296,Q160,1795741,2016-11-11T19:21:19Z,b'/* wbsetsitelink-add:1|aswiki */ \xe0\xa6\xa4\xe0\xa6\xbf\xe0\xa6\xae\xe0\xa6\xbf',add,sitelink,403164942
296,Q160,1529466,2016-12-26T20:09:14Z,b'/* wbsetlabel-add:1|ast */ Cetacea',add,label,405827928
296,Q160,16812,2017-01-12T21:48:32Z,b'/* wbmergeitems-from:0||Q25580143 */ [[MediaWiki:Gadget-Merge.js|merge.js]]  same topic',merge,mergeitems,420965955
296,Q160,16812,2017-01-12T21:49:19Z,b'/* wbsetlabel-set:1|fr */ Cetacea',set,label,427936474
296,Q160,16812,2017-01-12T21:49:20Z,b'/* wbsetdescription-set:1|fr */ ordre de mammif\xc3\xa8res marins',set,description,427936792
296,Q160,300311,2017-01-14T19:41:58Z,b'/* wbcreateclaim-create:1| */ [[Property:P3405]]: 138888',create,claim,427936804
296,Q160,300311,2017-01-14T19:41:59Z,b'/* wbsetreference-add:2| */ [[Property:P3405]]: 138888',add,reference,429346056
296,Q160,1183862,2017-01-19T09:06:20Z,b'/* wbsetdescription-add:1|bn */ \xe0\xa6\xa4\xe0\xa6\xbf\xe0\xa6\xae\xe0\xa6\xbf\xe0\xa6\xb0 \xe0\xa6\xaa\xe0\xa7\x8d\xe0\xa6\xb0\xe0\xa6\x9c\xe0\xa6\xbe\xe0\xa6\xa4\xe0\xa6\xbf',add,description,429346070
296,Q160,1183862,2017-01-19T09:06:40Z,b'/* wbsetdescription-set:1|bn */ \xe0\xa6\xb8\xe0\xa7\x8d\xe0\xa6\xa4\xe0\xa6\xa8\xe0\xa7\x8d\xe0\xa6\xaf\xe0\xa6\xaa\xe0\xa6\xbe\xe0\xa6\xaf\xe0\xa6\xbc\xe0\xa7\x80 \xe0\xa6\xaa\xe0\xa7\x8d\xe0\xa6\xb0\xe0\xa6\xbe\xe0\xa6\xa3\xe0\xa7\x80\xe0\xa6\xb0 \xe0\xa6\x8f\xe0\xa6\x95\xe0\xa6\x9f\xe0\xa6\xbf \xe0\xa6\x97\xe0\xa6\xa3',set,description,432880977
296,Q160,255492,2017-01-23T19:00:49Z,"b'/* wbsetsitelink-remove:1|bnwiki */ \xe0\xa6\xa4\xe0\xa6\xbf\xe0\xa6\xae\xe0\xa6\xbf, Moving sitelink to [[Q1865281]]'",remove,sitelink,432881069
296,Q160,255492,2017-01-23T19:01:03Z,"b'/* wbsetsitelink-remove:1|aswiki */ \xe0\xa6\xa4\xe0\xa6\xbf\xe0\xa6\xae\xe0\xa6\xbf, Moving sitelink to [[Q1865281]]'",remove,sitelink,435267351
296,Q160,300311,2017-01-27T03:24:23Z,b'/* wbcreateclaim-create:1| */ [[Property:P2752]]: 8f9e8922-b0d7-45b2-84b6-de4fb895042a',create,claim,435267438
296,Q160,300311,2017-01-27T03:24:25Z,b'/* wbsetreference-add:2| */ [[Property:P2752]]: 8f9e8922-b0d7-45b2-84b6-de4fb895042a',add,reference,436548652
297,Q161,544753,2016-10-12T20:42:28Z,b'/* wbsetlabel-set:1|ru */ \xd0\x92\xd0\xbe\xd0\xbb\xd0\xbe\xd0\xba\xd0\xbd\xd0\xbe',set,label,374225547
297,Q161,2251753,2016-10-12T22:17:13Z,b'/* wbmergeitems-from:0||Q414190 */ [[MediaWiki:Gadget-Merge.js|merge.js]]',merge,mergeitems,387536399
297,Q161,768608,2016-10-13T20:33:07Z,b'/* restore:0||387536399|Komsomolec 1 */',restore,,387567523
297,Q161,2251753,2016-10-14T15:33:41Z,b'/* restore:0||387567523|Force majeure */',restore,,388129725
297,Q161,2251753,2016-10-14T15:37:28Z,b'/* wbsetlabel-remove:1|oc */ Fibra',remove,label,388567005
297,Q161,2251753,2016-10-14T15:37:29Z,b'/* wbsetlabel-remove:1|af */ Fibra',remove,label,388567946
297,Q161,2251753,2016-10-14T15:37:30Z,b'/* wbsetlabel-remove:1|an */ Fibra',remove,label,388567950
297,Q161,2251753,2016-10-14T15:37:30Z,b'/* wbsetlabel-remove:1|ast */ Fibra',remove,label,388567953
297,Q161,2251753,2016-10-14T15:37:31Z,b'/* wbsetlabel-remove:1|bar */ Fibra',remove,label,388567957
297,Q161,2251753,2016-10-14T15:37:31Z,b'/* wbsetlabel-remove:1|br */ Fibra',remove,label,388567962
297,Q161,2251753,2016-10-14T15:37:32Z,b'/* wbsetlabel-remove:1|co */ Fibra',remove,label,388567966
297,Q161,2251753,2016-10-14T15:37:33Z,b'/* wbsetlabel-remove:1|cy */ Fibra',remove,label,388567969
297,Q161,2251753,2016-10-14T15:37:33Z,b'/* wbsetlabel-remove:1|de-at */ Fibra',remove,label,388567971
297,Q161,2251753,2016-10-14T15:37:34Z,b'/* wbsetlabel-remove:1|de-ch */ Fibra',remove,label,388567974
297,Q161,2251753,2016-10-14T15:37:35Z,b'/* wbsetlabel-remove:1|eu */ Fibra',remove,label,388567977
297,Q161,2251753,2016-10-14T15:37:36Z,b'/* wbsetlabel-remove:1|frp */ Fibra',remove,label,388567978
297,Q161,148056,2016-10-14T23:08:07Z,"b""/* restore:0||387536399|Komsomolec 1 */ don't mix disambiguation items with articles""",restore,,388567984
297,Q161,24059,2016-10-23T06:03:49Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for sh',update,label,388756716
297,Q161,1253333,2016-11-09T18:51:17Z,b'/* wbmergeitems-from:0||Q25458979 */',merge,mergeitems,393089179
297,Q161,4279,2016-12-24T10:33:21Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Fiber-3, #mix'n'match""",create,claim,404618005
297,Q161,10204,2017-01-19T19:44:04Z,b'/* wbsetsitelink-add:1|afwiki */ Vesel',add,sitelink,419585294
297,Q161,131530,2017-01-23T10:25:15Z,b'/* wbsetlabel-set:1|oc */ fibra',set,label,433059335
297,Q161,39038,2017-01-31T05:40:13Z,b'/* wbsetclaim-create:2||1 */ [[Property:P279]]: [[Q11064354]]',create,claim,435086237
298,Q162,1398606,2016-10-03T02:23:13Z,b'/* wbcreateclaim-create:1| */ [[Property:P3221]]: subject/fiber-optics',create,claim,348344043
298,Q162,2773591,2016-12-12T18:32:58Z,b'/* wbsetsitelink-set:1|hywiki */ \xd4\xbc\xd5\xb8\xd6\x82\xd5\xbd\xd5\xa1\xd5\xbf\xd5\xa1\xd6\x80\xd6\x80',set,sitelink,383378955
298,Q162,4279,2016-12-24T10:29:18Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Optical-Fiber, #mix'n'match""",create,claim,415929889
298,Q162,54239,2017-01-05T16:34:14Z,b'/* wbsetdescription-add:1|bg */ \xd0\xbd\xd0\xb8\xd1\x88\xd0\xba\xd0\xb0 \xd0\xb7\xd0\xb0 \xd0\xbf\xd1\x80\xd0\xb5\xd0\xb4\xd0\xb0\xd0\xb2\xd0\xb0\xd0\xbd\xd0\xb5 \xd0\xbd\xd0\xb0 \xd1\x81\xd0\xb2\xd0\xb5\xd1\x82\xd0\xbb\xd0\xb8\xd0\xbd\xd0\xb0',add,description,419584512
299,Q163,110062,2016-10-11T22:20:10Z,b'/* wbcreateclaim-create:1| */ [[Property:P36]]: [[Q42462]]',create,claim,376304765
299,Q163,110062,2016-10-11T22:20:11Z,b'/* wbsetreference-add:2| */ [[Property:P36]]: [[Q42462]]',add,reference,386969041
299,Q163,40628,2016-12-31T00:09:31Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 5,234,700'",create,claim,386969052
299,Q163,40628,2016-12-31T00:09:52Z,"b'/* wbsetclaim-update:2||1|1 */ [[Property:P1082]]: 5,234,700'",update,claim,422792186
299,Q163,40628,2016-12-31T00:10:36Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P2046]]: 11,903 square kilometre'",create,claim,422792255
299,Q163,54239,2017-01-05T16:35:08Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xd1\x80\xd0\xb8\xd1\x87\xd0\xb5\xd1\x81\xd0\xba\xd0\xbe \xd0\xb3\xd1\x80\xd0\xb0\xd1\x84\xd1\x81\xd1\x82\xd0\xb2\xd0\xbe \xd0\xb2 \xd0\x90\xd0\xbd\xd0\xb3\xd0\xbb\xd0\xb8\xd1\x8f',add,description,422792400
299,Q163,14571,2017-01-27T02:43:19Z,b'/* wbsetsitelink-add:1|scowiki */ Yorkshire',add,sitelink,424540274
300,Q164,2722499,2016-10-04T10:20:44Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1552]]: [[Q11500]]',create,claim,364770882
300,Q164,2722499,2016-10-04T10:21:32Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1552]]: [[Q28474]]',create,claim,383687007
300,Q164,66011,2016-10-04T13:55:27Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3228]]: {4}',create,claim,383687138
300,Q164,8831,2016-10-04T18:36:03Z,b'/* wbsetclaim-update:2||1 */ [[Property:P1552]]: [[Q15921574]]',update,claim,383713972
300,Q164,8831,2016-10-05T08:21:03Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1552]]: [[Q15921574]]',update,claim,383744850
300,Q164,8831,2016-10-05T08:21:07Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1552]]: [[Q28474]]',update,claim,383895477
300,Q164,24059,2016-10-23T06:03:52Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for jam',update,label,383895495
300,Q164,17221,2016-12-13T13:34:43Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1535]]: [[Q215486]]',create,claim,393089196
300,Q164,17221,2016-12-30T12:08:20Z,b'/* wbsetclaim-create:2||1 */ [[Property:P155]]: [[Q157002]]',create,claim,416104912
300,Q164,17221,2016-12-30T12:08:49Z,b'/* wbsetclaim-create:2||1 */ [[Property:P156]]: [[Q4375921]]',create,claim,422527320
300,Q164,54239,2017-01-05T16:35:59Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb3\xd0\xb5\xd0\xbe\xd0\xbc\xd0\xb5\xd1\x82\xd1\x80\xd0\xb8\xd1\x87\xd0\xbd\xd0\xb0 \xd1\x84\xd0\xb8\xd0\xb3\xd1\x83\xd1\x80\xd0\xb0',add,description,422527591
300,Q164,2088760,2017-01-29T04:39:19Z,b'/* wbsetsitelink-add:1|pawiki */ \xe0\xa8\xb5\xe0\xa8\xb0\xe0\xa8\x97',add,sitelink,424540463
301,Q165,533014,2016-10-08T10:10:20Z,b'/* wbsetlabel-set:1|fr */ mer',set,label,378390902
301,Q165,1246566,2016-10-08T22:17:22Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1709]]: http://schema.org/SeaBodyOfWater',create,claim,384880023
301,Q165,390625485,2016-10-18T15:21:16Z,b'/* wbsetlabel-set:1|en */ Paulis',set,label,385159442
301,Q165,2496,2016-10-18T16:32:29Z,b'Reverted edits by [[Special:Contributions/79.150.211.148|79.150.211.148]] ([[User talk:79.150.211.148|talk]]) to last revision by [[User:Thadguidry|Thadguidry]]',revert,,390625485
301,Q165,24059,2016-10-23T06:03:55Z,"b'/* wbeditentity-update:0| */ Bot: setting proper label for bh,tcy'",update,label,390650836
301,Q165,161984,2016-10-24T01:26:32Z,b'/* wbeditentity-update:0| */ fix language codes: bh -> bho',update,entity,393089216
301,Q165,91653,2016-10-28T22:31:23Z,b'/* wbsetlabel-add:1|pam */ dayatmalat',add,label,393768841
301,Q165,91653,2016-10-28T22:31:24Z,b'/* wbsetaliases-add:1|pam */ dayat malat',add,aliase,397541986
301,Q165,158926,2016-11-26T11:57:10Z,b'/* wbsetlabel-add:1|aeb-arab */ \xd8\xa8\xd8\xad\xd8\xb1',add,label,397541992
301,Q165,158926,2016-11-26T11:57:11Z,b'/* wbsetlabel-add:1|aeb-latn */ b7ar',add,label,411583373
301,Q165,12915,2016-11-26T16:45:45Z,"b'/* wbeditentity-update:0| */ [[User:Jitrixis/nameGuzzler.js|nameGuzzler]] Update 5 language(s) with the labels ""\xe6\xb5\xb7""'",update,label,411583378
301,Q165,12915,2016-11-26T16:46:42Z,b'/* wbsetdescription-set:1|zh-hans */ \xe8\xbe\x83\xe5\xa4\xa7\xe9\x9d\xa2\xe7\xa7\xaf\xe7\x9a\x84\xe5\x92\xb8\xe6\xb0\xb4\xe5\x8c\xba\xe5\x9f\x9f',set,description,411675317
301,Q165,12915,2016-11-26T16:46:43Z,b'/* wbsetdescription-add:1|zh-mo */ \xe8\xbc\x83\xe5\xa4\xa7\xe9\x9d\xa2\xe7\xa9\x8d\xe7\x9a\x84\xe9\xb9\xb9\xe6\xb0\xb4\xe5\x8d\x80\xe5\x9f\x9f',add,description,411675513
301,Q165,12915,2016-11-26T16:46:44Z,b'/* wbsetdescription-add:1|zh */ \xe8\xbc\x83\xe5\xa4\xa7\xe9\x9d\xa2\xe7\xa9\x8d\xe7\x9a\x84\xe9\xb9\xb9\xe6\xb0\xb4\xe5\x8d\x80\xe5\x9f\x9f',add,description,411675518
301,Q165,12915,2016-11-26T16:46:45Z,b'/* wbsetdescription-add:1|zh-cn */ \xe8\xbe\x83\xe5\xa4\xa7\xe9\x9d\xa2\xe7\xa7\xaf\xe7\x9a\x84\xe5\x92\xb8\xe6\xb0\xb4\xe5\x8c\xba\xe5\x9f\x9f',add,description,411675524
301,Q165,12915,2016-11-26T16:46:46Z,b'/* wbsetdescription-add:1|zh-hant */ \xe8\xbc\x83\xe5\xa4\xa7\xe9\x9d\xa2\xe7\xa9\x8d\xe7\x9a\x84\xe9\xb9\xb9\xe6\xb0\xb4\xe5\x8d\x80\xe5\x9f\x9f',add,description,411675529
